team_size,team_members_absent_same_period,team_critical_employees_absent,is_critical_period,duration_days,employee_seniority_months,absences_last_6_months,late_arrivals_last_30_days,approved_requests_last_year,rejected_requests_last_year,anomaly_score_last_30_days,days_until_period_end,start_date,approved,request_id,request_type,employee_id,employee_department,end_date
6,5,1,True,10,6,7,9,0,2,0.7434520939098969,0,2026-05-26,0,12696,AUTORISATION,1009,Operations,2026-06-04
11,1,0,False,1,33,1,2,9,0,0.22351036784514522,14,2026-06-20,1,12697,TELETRAVAIL,1054,Support,2026-06-20
9,2,1,True,9,55,6,1,4,1,0.4245721688505431,1,2026-06-02,1,12698,TELETRAVAIL,1010,Sales,2026-06-10
8,6,2,True,14,22,9,2,1,3,0.6722307601400244,2,2026-05-24,0,12699,AUTORISATION,1003,Finance,2026-06-06
8,0,0,False,3,90,0,0,7,1,0.3307908071725592,15,2026-05-23,1,12700,CONGE,1196,Support,2026-05-25
5,4,1,False,4,5,7,5,2,3,0.8986845217944747,4,2026-05-26,0,12701,CONGE,1152,Finance,2026-05-29
10,1,0,False,1,85,0,2,5,1,0.04951328776435964,28,2026-07-01,1,12702,TELETRAVAIL,1016,Operations,2026-07-01
5,4,1,True,11,19,4,5,1,5,0.7552692541135719,0,2026-05-24,0,12703,TELETRAVAIL,1056,Support,2026-06-03
4,3,1,True,3,17,4,4,0,4,0.6207291272528568,0,2026-05-28,0,12704,TELETRAVAIL,1022,Support,2026-05-30
8,1,0,False,4,86,0,1,5,0,0.36309814095464776,23,2026-05-28,1,12705,TELETRAVAIL,1008,Finance,2026-05-31
3,2,2,False,14,3,4,6,0,3,0.6146702598570207,6,2026-05-20,0,12706,TELETRAVAIL,1107,Sales,2026-06-02
5,1,1,True,10,8,6,2,5,2,0.38035920051245875,3,2026-06-04,0,12707,AUTORISATION,1127,Finance,2026-06-13
9,1,0,False,3,115,0,1,3,0,0.12310764442062881,11,2026-06-06,1,12708,TELETRAVAIL,1059,Engineering,2026-06-08
8,1,0,True,9,45,3,2,3,3,0.4133917092512417,6,2026-05-31,0,12709,CONGE,1102,Engineering,2026-06-08
6,0,0,False,2,25,2,1,7,1,0.318745125895598,19,2026-06-11,1,12710,AUTORISATION,1158,Finance,2026-06-12
8,5,1,True,13,4,11,6,1,3,0.553506302902327,3,2026-05-21,0,12711,CONGE,1108,Finance,2026-06-02
9,0,0,False,1,105,0,0,8,0,0.1140104575716756,2,2026-06-12,1,12712,AUTORISATION,1196,Support,2026-06-12
6,1,1,True,10,25,4,2,4,1,0.39359352477581266,6,2026-06-06,1,12713,TELETRAVAIL,1161,Engineering,2026-06-15
8,1,0,False,3,23,2,1,3,0,0.33995585673480827,21,2026-05-28,1,12714,TELETRAVAIL,1104,Operations,2026-05-30
10,0,0,False,1,56,3,1,7,1,0.13388660526607374,21,2026-05-25,1,12715,CONGE,1077,Operations,2026-05-25
10,1,0,False,2,97,3,0,4,1,0.2200256437063653,21,2026-06-23,1,12716,CONGE,1195,Finance,2026-06-24
8,5,1,False,8,10,9,3,3,3,0.6408322162858751,5,2026-05-20,0,12717,AUTORISATION,1039,Support,2026-05-27
4,3,2,False,3,24,4,9,1,3,0.7263620831951638,3,2026-05-23,0,12718,CONGE,1027,Operations,2026-05-25
7,6,2,True,14,26,5,6,0,2,0.5729482717386547,5,2026-05-25,0,12719,AUTORISATION,1187,Sales,2026-06-07
6,5,2,True,11,30,8,2,3,3,0.8980292809002605,1,2026-05-23,0,12720,TELETRAVAIL,1143,Sales,2026-06-02
10,1,0,False,3,25,1,1,9,0,0.3996765801578216,1,2026-05-25,1,12721,AUTORISATION,1181,Engineering,2026-05-27
5,2,1,True,4,30,10,9,3,2,0.6215171509296733,2,2026-05-23,0,12722,TELETRAVAIL,1197,Support,2026-05-26
9,1,0,False,5,22,1,1,9,0,0.23669744443222257,20,2026-06-20,1,12723,AUTORISATION,1163,Support,2026-06-24
6,1,0,True,9,14,2,1,2,2,0.4541249943352137,9,2026-05-26,0,12724,CONGE,1161,Engineering,2026-06-03
8,6,1,False,7,29,11,2,3,4,0.6375258125295857,2,2026-05-21,0,12725,TELETRAVAIL,1039,Finance,2026-05-27
6,0,0,False,4,47,3,1,6,0,0.3270265672940987,6,2026-06-12,1,12726,TELETRAVAIL,1001,Sales,2026-06-15
8,4,2,True,14,2,5,3,3,2,0.8295741196269196,2,2026-05-26,0,12727,AUTORISATION,1073,Engineering,2026-06-08
8,1,0,False,2,114,1,1,7,0,0.379062604703313,1,2026-05-29,1,12728,AUTORISATION,1004,Support,2026-05-30
10,0,0,False,1,56,0,2,3,1,0.023712074622186653,13,2026-05-28,1,12729,AUTORISATION,1021,Engineering,2026-05-28
11,0,0,False,5,119,0,1,4,0,0.24464445815771152,28,2026-06-02,1,12730,CONGE,1057,Sales,2026-06-06
9,1,0,False,4,52,1,1,6,1,0.13940300746018738,5,2026-06-11,1,12731,CONGE,1010,Sales,2026-06-14
6,5,2,False,7,29,5,9,1,4,0.6032067658517666,2,2026-05-27,0,12732,TELETRAVAIL,1022,Engineering,2026-06-02
10,0,0,False,2,57,2,2,5,0,0.3667765202675558,0,2026-06-04,1,12733,CONGE,1117,Sales,2026-06-05
6,0,0,False,1,110,3,2,4,0,0.10572454329700767,28,2026-06-03,1,12734,CONGE,1159,Operations,2026-06-03
5,0,0,False,2,51,1,2,9,0,0.10231116764000325,21,2026-06-10,1,12735,CONGE,1150,Sales,2026-06-11
3,1,1,True,5,14,5,2,3,5,0.564282899228046,2,2026-05-23,0,12736,AUTORISATION,1162,Engineering,2026-05-27
6,0,0,False,4,92,0,1,8,1,0.0987273686318979,16,2026-06-05,1,12737,AUTORISATION,1094,Finance,2026-06-08
5,1,1,True,7,31,2,3,2,1,0.6685371727235877,3,2026-05-29,0,12738,CONGE,1036,Operations,2026-06-04
11,0,0,False,2,41,3,2,8,0,0.15193835239470643,21,2026-06-16,1,12739,CONGE,1117,Operations,2026-06-17
5,1,0,True,10,44,4,1,3,2,0.43005446147466986,0,2026-05-31,0,12740,CONGE,1115,Sales,2026-06-09
8,0,0,False,4,99,2,1,6,0,0.3564082421114166,29,2026-06-10,1,12741,AUTORISATION,1017,Sales,2026-06-13
5,3,2,False,7,34,10,4,3,3,0.5770290525858032,6,2026-05-21,0,12742,CONGE,1139,Sales,2026-05-27
10,1,0,False,2,36,0,2,4,1,0.3566904591466701,29,2026-05-23,1,12743,CONGE,1097,Finance,2026-05-24
11,1,0,False,3,35,2,1,4,0,0.025128823499090205,2,2026-06-11,1,12744,TELETRAVAIL,1162,Engineering,2026-06-13
3,1,2,True,9,19,4,8,2,3,0.6957994922684674,2,2026-05-21,0,12745,CONGE,1120,Engineering,2026-05-29
5,1,1,True,9,24,2,0,2,1,0.3204920610820271,8,2026-06-06,1,12746,TELETRAVAIL,1192,Engineering,2026-06-14
5,4,1,True,4,1,5,2,3,5,0.7056604374333131,2,2026-05-20,0,12747,CONGE,1133,Operations,2026-05-23
6,4,2,False,3,26,9,5,2,5,0.7372978343660598,5,2026-05-28,0,12748,CONGE,1052,Engineering,2026-05-30
11,0,0,False,1,99,1,1,9,1,0.10949999999871435,3,2026-06-18,1,12749,TELETRAVAIL,1166,Finance,2026-06-18
5,2,2,True,10,11,6,9,2,5,0.5847469316336229,0,2026-05-24,0,12750,TELETRAVAIL,1077,Operations,2026-06-02
8,1,1,True,12,7,3,4,3,3,0.40842732773620877,3,2026-06-02,0,12751,TELETRAVAIL,1024,Sales,2026-06-13
8,5,1,False,8,22,10,3,0,4,0.8575014847285526,1,2026-05-26,0,12752,TELETRAVAIL,1162,Support,2026-06-02
7,1,0,True,9,48,5,2,5,2,0.31756412799211603,1,2026-05-29,0,12753,AUTORISATION,1194,Sales,2026-06-06
10,1,0,False,4,34,3,0,8,0,0.22194213403732818,29,2026-05-22,1,12754,CONGE,1062,Finance,2026-05-25
6,5,2,True,7,20,5,6,3,2,0.8844863769614139,0,2026-05-23,0,12755,AUTORISATION,1097,Finance,2026-05-29
7,0,0,False,3,107,3,0,6,0,0.2502420804518758,9,2026-05-28,1,12756,AUTORISATION,1031,Engineering,2026-05-30
5,0,0,False,4,112,2,1,7,1,0.12776004715163203,26,2026-06-24,1,12757,AUTORISATION,1175,Support,2026-06-27
6,5,1,True,10,29,11,2,0,4,0.7141614098617117,0,2026-05-27,0,12758,CONGE,1105,Finance,2026-06-05
9,1,0,False,2,102,0,0,3,1,0.26089774736615806,8,2026-06-09,1,12759,CONGE,1072,Support,2026-06-10
3,2,1,False,7,15,9,7,1,3,0.72549434943848,6,2026-05-20,0,12760,TELETRAVAIL,1001,Sales,2026-05-26
3,1,1,True,12,21,5,7,3,2,0.5233653191706216,6,2026-05-21,0,12761,CONGE,1033,Operations,2026-06-01
8,1,0,True,11,57,6,0,4,1,0.4297192496838947,3,2026-05-26,1,12762,CONGE,1111,Support,2026-06-05
10,1,0,False,2,85,0,1,9,0,0.12874019599346848,15,2026-05-29,1,12763,AUTORISATION,1003,Support,2026-05-30
6,3,2,True,12,21,11,8,0,3,0.7305483032369384,1,2026-05-25,0,12764,TELETRAVAIL,1001,Finance,2026-06-05
8,1,0,False,3,95,2,1,4,0,0.12409360677156417,19,2026-06-22,1,12765,AUTORISATION,1106,Support,2026-06-24
5,0,0,False,3,40,1,1,6,1,0.33810839647856356,14,2026-05-26,1,12766,AUTORISATION,1199,Support,2026-05-28
11,1,0,False,2,107,2,2,7,0,0.11183597975414045,7,2026-06-05,1,12767,AUTORISATION,1071,Operations,2026-06-06
9,1,0,False,2,33,2,2,9,1,0.3618887782920056,17,2026-05-30,1,12768,AUTORISATION,1126,Engineering,2026-05-31
7,0,0,False,4,71,1,2,9,0,0.3723798679431569,29,2026-06-11,1,12769,CONGE,1101,Support,2026-06-14
3,2,2,False,13,28,10,8,2,3,0.6636003091817978,4,2026-05-21,0,12770,AUTORISATION,1073,Support,2026-06-02
8,1,0,True,9,14,6,4,3,3,0.35231367027562693,2,2026-05-27,1,12771,TELETRAVAIL,1096,Sales,2026-06-04
4,2,1,True,5,9,4,7,3,4,0.8437499759159549,6,2026-05-20,0,12772,CONGE,1173,Finance,2026-05-24
3,1,2,False,12,32,6,6,1,4,0.6856929956664674,0,2026-05-23,0,12773,TELETRAVAIL,1098,Operations,2026-06-03
11,0,0,False,4,71,2,0,8,0,0.16917096920166236,2,2026-06-15,1,12774,TELETRAVAIL,1076,Sales,2026-06-18
11,0,0,False,5,64,3,0,4,1,0.36945894990946876,19,2026-06-27,1,12775,CONGE,1034,Operations,2026-07-01
5,0,0,False,1,44,3,0,8,1,0.13342579077357142,16,2026-06-04,1,12776,AUTORISATION,1161,Operations,2026-06-04
6,0,0,False,1,74,3,2,8,1,0.29098698488434976,18,2026-06-11,1,12777,AUTORISATION,1028,Finance,2026-06-11
5,2,1,True,9,10,11,4,1,5,0.5539959120717397,2,2026-05-28,0,12778,CONGE,1002,Engineering,2026-06-05
7,1,0,True,6,34,6,2,5,1,0.38729314478968857,4,2026-05-31,1,12779,AUTORISATION,1049,Operations,2026-06-05
9,1,0,False,5,85,0,1,9,0,0.22269970416093599,14,2026-06-19,1,12780,AUTORISATION,1107,Engineering,2026-06-23
4,3,1,True,4,26,11,3,3,3,0.5894120046924803,4,2026-05-26,0,12781,AUTORISATION,1069,Engineering,2026-05-29
3,2,2,True,13,25,11,6,3,3,0.8967867123380038,4,2026-05-26,0,12782,TELETRAVAIL,1087,Sales,2026-06-07
7,0,0,False,1,66,0,0,7,0,0.021624669822901545,10,2026-06-12,1,12783,CONGE,1022,Engineering,2026-06-12
6,4,2,False,12,19,9,9,2,4,0.9399544316097945,4,2026-05-23,0,12784,AUTORISATION,1059,Engineering,2026-06-03
10,1,0,False,1,93,3,2,9,1,0.368751397979033,10,2026-05-28,1,12785,AUTORISATION,1018,Support,2026-05-28
5,2,1,True,10,21,4,7,0,5,0.5120404902304543,3,2026-05-24,0,12786,AUTORISATION,1153,Finance,2026-06-02
3,1,2,False,14,19,10,3,0,2,0.5501302976026274,5,2026-05-26,0,12787,TELETRAVAIL,1088,Finance,2026-06-08
4,1,0,True,6,38,5,4,5,2,0.5981720173060835,7,2026-06-02,1,12788,CONGE,1192,Engineering,2026-06-07
9,1,0,True,10,49,4,0,2,3,0.674611726363995,2,2026-05-26,1,12789,TELETRAVAIL,1013,Operations,2026-06-04
7,6,1,False,3,25,9,7,1,2,0.5614442532356805,4,2026-05-25,0,12790,CONGE,1141,Support,2026-05-27
9,1,1,True,12,48,5,0,2,3,0.6641710615366453,9,2026-06-07,1,12791,CONGE,1070,Engineering,2026-06-18
10,1,0,False,4,39,3,1,4,0,0.06400247324456161,13,2026-05-23,1,12792,AUTORISATION,1177,Support,2026-05-26
6,3,1,False,9,13,7,5,2,5,0.6424387591659003,0,2026-05-27,0,12793,TELETRAVAIL,1171,Finance,2026-06-04
6,0,0,False,4,64,1,0,9,0,0.18426713904060535,17,2026-06-21,1,12794,TELETRAVAIL,1071,Operations,2026-06-24
8,5,2,False,14,1,11,2,0,2,0.5375766123530896,0,2026-05-21,0,12795,TELETRAVAIL,1074,Sales,2026-06-03
4,2,1,False,5,18,8,2,1,2,0.8038817068745201,3,2026-05-20,0,12796,TELETRAVAIL,1042,Finance,2026-05-24
4,3,2,False,9,24,11,3,3,3,0.6948917117002283,0,2026-05-21,0,12797,TELETRAVAIL,1094,Sales,2026-05-29
8,1,1,True,8,12,6,2,3,1,0.5454940677756233,7,2026-05-27,0,12798,TELETRAVAIL,1077,Sales,2026-06-03
7,6,1,True,14,13,11,4,3,2,0.8758403128192233,5,2026-05-26,0,12799,AUTORISATION,1146,Operations,2026-06-08
7,1,0,True,6,23,6,3,3,2,0.44127516612234036,7,2026-05-20,0,12800,CONGE,1085,Sales,2026-05-25
8,1,1,True,7,46,3,1,3,3,0.5819709712915409,2,2026-05-27,1,12801,TELETRAVAIL,1149,Engineering,2026-06-02
11,0,0,False,3,25,2,1,8,0,0.0821425365373726,13,2026-06-04,1,12802,TELETRAVAIL,1040,Sales,2026-06-06
7,1,1,True,8,23,3,1,4,2,0.31676568910468134,0,2026-06-01,0,12803,TELETRAVAIL,1090,Sales,2026-06-08
6,0,0,False,4,96,3,2,4,1,0.3935939811285115,16,2026-06-22,1,12804,AUTORISATION,1053,Operations,2026-06-25
10,1,0,False,1,18,0,0,5,1,0.26827609520065143,6,2026-06-30,1,12805,CONGE,1016,Finance,2026-06-30
6,4,1,True,5,34,8,3,0,3,0.5654919535795083,5,2026-05-28,0,12806,CONGE,1067,Support,2026-06-01
6,0,0,False,1,32,2,0,6,0,0.0713880375228511,10,2026-05-23,1,12807,AUTORISATION,1084,Engineering,2026-05-23
6,0,0,False,2,93,1,2,3,1,0.11025090496863124,7,2026-06-14,1,12808,CONGE,1195,Engineering,2026-06-15
7,0,0,False,1,76,2,2,7,1,0.337707153955631,9,2026-07-01,1,12809,TELETRAVAIL,1147,Operations,2026-07-01
10,0,0,False,3,26,3,1,8,0,0.34194651366826007,12,2026-06-05,1,12810,TELETRAVAIL,1092,Finance,2026-06-07
9,0,0,False,3,49,3,2,4,1,0.10556673217855672,6,2026-05-30,1,12811,CONGE,1094,Engineering,2026-06-01
5,3,2,True,9,3,9,9,2,4,0.598643006555257,5,2026-05-22,0,12812,CONGE,1000,Sales,2026-05-30
6,0,0,False,2,91,0,0,3,0,0.21494517007479974,6,2026-05-24,1,12813,CONGE,1134,Support,2026-05-25
7,3,2,True,11,7,7,2,2,4,0.68523521351187,1,2026-05-26,0,12814,AUTORISATION,1182,Engineering,2026-06-05
6,1,1,True,10,19,2,3,3,2,0.5910346255850435,5,2026-05-20,1,12815,CONGE,1141,Support,2026-05-29
6,0,0,False,2,86,0,1,5,0,0.15887112292030459,10,2026-06-21,1,12816,CONGE,1103,Engineering,2026-06-22
5,0,0,False,2,58,0,2,8,0,0.060385856422263955,7,2026-06-27,1,12817,CONGE,1170,Support,2026-06-28
7,0,0,False,4,74,2,0,9,1,0.27772614477831864,26,2026-06-14,1,12818,CONGE,1032,Engineering,2026-06-17
8,1,0,False,3,111,2,0,8,1,0.21572722970354735,14,2026-06-14,1,12819,CONGE,1055,Operations,2026-06-16
8,1,1,True,6,53,2,4,5,2,0.5777834844440894,8,2026-05-28,1,12820,AUTORISATION,1168,Sales,2026-06-02
10,1,0,False,5,96,1,1,4,0,0.29819600005026675,22,2026-06-23,1,12821,AUTORISATION,1110,Operations,2026-06-27
10,1,0,False,3,25,3,1,7,0,0.39889606454007004,28,2026-06-23,1,12822,AUTORISATION,1066,Sales,2026-06-25
8,6,1,False,3,11,5,5,0,3,0.5139166647620911,3,2026-05-21,0,12823,CONGE,1083,Engineering,2026-05-23
10,1,0,False,4,34,2,2,7,0,0.32484893160699996,4,2026-06-17,1,12824,AUTORISATION,1053,Operations,2026-06-20
6,1,1,True,9,38,4,2,5,2,0.5159871638779764,1,2026-05-29,1,12825,CONGE,1090,Finance,2026-06-06
6,5,1,True,9,21,10,6,3,2,0.6167956722085164,2,2026-05-22,0,12826,AUTORISATION,1135,Support,2026-05-30
10,1,0,False,4,49,1,2,9,0,0.31129860120031744,4,2026-06-08,1,12827,TELETRAVAIL,1195,Operations,2026-06-11
5,3,2,False,3,30,6,6,0,2,0.9407133297902699,0,2026-05-21,0,12828,CONGE,1102,Operations,2026-05-23
8,0,0,False,5,54,2,1,7,1,0.1169624178497529,9,2026-05-28,1,12829,CONGE,1006,Sales,2026-06-01
9,0,0,False,5,57,1,2,7,1,0.17216291962086394,21,2026-05-31,1,12830,AUTORISATION,1157,Support,2026-06-04
8,0,0,False,5,31,1,0,4,0,0.29370756319989083,28,2026-05-26,1,12831,AUTORISATION,1152,Finance,2026-05-30
7,5,2,True,12,21,5,7,3,3,0.5142362421080833,0,2026-05-19,0,12832,TELETRAVAIL,1061,Finance,2026-05-30
8,5,2,False,7,33,9,6,0,3,0.7674685933369577,2,2026-05-20,0,12833,AUTORISATION,1007,Finance,2026-05-26
10,0,0,False,5,87,1,1,7,1,0.030053808646708903,10,2026-06-25,1,12834,CONGE,1122,Support,2026-06-29
3,2,1,False,5,8,7,2,1,2,0.9064166730907395,1,2026-05-26,0,12835,TELETRAVAIL,1163,Support,2026-05-30
7,3,1,True,3,5,9,5,2,3,0.8535762535068185,5,2026-05-27,0,12836,AUTORISATION,1012,Operations,2026-05-29
6,0,0,False,4,22,1,0,9,1,0.16895692612714122,25,2026-06-12,1,12837,AUTORISATION,1077,Operations,2026-06-15
9,1,0,False,1,107,3,0,7,1,0.15745152727027256,1,2026-06-27,1,12838,CONGE,1051,Support,2026-06-27
10,1,0,False,1,49,0,2,6,0,0.27398432129009215,28,2026-06-25,1,12839,AUTORISATION,1191,Sales,2026-06-25
7,0,0,False,3,87,2,2,6,0,0.3489143569431541,24,2026-06-14,1,12840,AUTORISATION,1108,Finance,2026-06-16
10,0,0,False,5,20,2,2,7,1,0.015856586096547876,27,2026-06-17,1,12841,AUTORISATION,1151,Sales,2026-06-21
6,5,1,True,8,10,11,6,3,4,0.9427677112555314,2,2026-05-26,0,12842,CONGE,1062,Operations,2026-06-02
5,2,1,False,13,27,8,3,1,3,0.7258494051881036,5,2026-05-25,0,12843,CONGE,1112,Operations,2026-06-06
8,1,0,False,4,80,1,2,9,0,0.07616331907314895,0,2026-05-23,1,12844,TELETRAVAIL,1088,Finance,2026-05-26
6,0,0,False,2,89,1,1,6,1,0.3533907783282642,10,2026-06-14,1,12845,CONGE,1128,Engineering,2026-06-15
6,0,0,False,2,109,1,2,3,1,0.2832442944511614,9,2026-06-21,1,12846,CONGE,1087,Sales,2026-06-22
7,5,2,True,11,15,4,4,2,4,0.8363827832187842,1,2026-05-24,0,12847,AUTORISATION,1142,Sales,2026-06-03
4,2,1,False,14,34,6,9,0,2,0.6298144764607957,6,2026-05-20,0,12848,AUTORISATION,1150,Operations,2026-06-02
4,1,1,True,5,40,3,1,5,2,0.5849958174861662,1,2026-05-20,0,12849,TELETRAVAIL,1124,Engineering,2026-05-24
8,0,0,False,1,74,3,2,9,0,0.23785607214711538,25,2026-06-29,1,12850,AUTORISATION,1050,Engineering,2026-06-29
7,0,0,False,2,61,1,0,4,1,0.04088372323908138,19,2026-06-29,1,12851,TELETRAVAIL,1071,Finance,2026-06-30
6,4,1,False,5,29,4,3,0,3,0.7306665490017853,3,2026-05-21,0,12852,CONGE,1029,Operations,2026-05-25
3,1,2,False,5,26,7,9,0,3,0.912039258732786,3,2026-05-20,0,12853,CONGE,1125,Support,2026-05-24
9,1,1,True,11,30,3,2,6,1,0.3800100641207763,0,2026-05-31,1,12854,CONGE,1015,Operations,2026-06-10
4,3,2,False,11,10,4,2,1,4,0.6183691201911297,4,2026-05-23,0,12855,AUTORISATION,1197,Sales,2026-06-02
9,1,1,True,5,28,2,0,4,2,0.3516739493129807,0,2026-06-06,0,12856,CONGE,1185,Finance,2026-06-10
7,0,0,False,1,62,2,1,9,1,0.11045368519813144,15,2026-05-27,1,12857,TELETRAVAIL,1087,Finance,2026-05-27
4,2,2,False,8,11,9,2,1,4,0.620630630550788,2,2026-05-21,0,12858,CONGE,1177,Support,2026-05-28
5,0,0,False,2,63,2,2,6,1,0.12703874145215344,18,2026-06-01,1,12859,CONGE,1061,Operations,2026-06-02
6,5,1,True,9,11,6,8,0,5,0.5859632056763835,1,2026-05-26,0,12860,AUTORISATION,1180,Operations,2026-06-03
4,2,1,False,6,10,6,4,2,2,0.7396409572755773,5,2026-05-19,0,12861,CONGE,1069,Support,2026-05-24
8,6,2,False,14,28,7,6,2,5,0.7497427064813156,4,2026-05-19,0,12862,CONGE,1080,Operations,2026-06-01
7,1,0,True,8,59,5,2,5,3,0.6514356296783916,4,2026-06-06,1,12863,AUTORISATION,1103,Engineering,2026-06-13
3,1,2,True,8,8,5,7,3,5,0.8409682421725759,0,2026-05-19,0,12864,CONGE,1127,Support,2026-05-26
4,3,1,False,9,24,10,7,1,2,0.932943479006467,5,2026-05-21,0,12865,AUTORISATION,1094,Finance,2026-05-29
9,0,0,False,1,65,1,0,8,1,0.06623001790060905,18,2026-06-05,1,12866,CONGE,1030,Support,2026-06-05
8,1,0,False,3,82,0,2,4,0,0.23758124118610385,0,2026-06-01,1,12867,CONGE,1058,Finance,2026-06-03
8,1,0,True,13,23,6,1,5,1,0.6813773751824503,7,2026-06-03,1,12868,CONGE,1104,Sales,2026-06-15
8,7,1,True,11,2,10,8,3,4,0.7155545267173502,4,2026-05-27,0,12869,CONGE,1155,Support,2026-06-06
5,2,2,True,8,28,10,3,1,5,0.7142425601033116,4,2026-05-24,0,12870,TELETRAVAIL,1168,Sales,2026-05-31
8,1,0,True,6,50,3,1,6,3,0.6285072459191882,2,2026-05-26,1,12871,CONGE,1172,Finance,2026-05-31
9,1,0,False,1,102,1,1,7,0,0.1285507219849583,20,2026-06-14,1,12872,TELETRAVAIL,1142,Engineering,2026-06-14
5,0,0,False,2,66,3,0,4,1,0.11821695411181117,21,2026-06-18,1,12873,CONGE,1075,Engineering,2026-06-19
8,1,0,False,1,44,3,1,9,1,0.3101249700733827,9,2026-06-11,1,12874,CONGE,1119,Operations,2026-06-11
10,1,0,False,4,25,2,0,9,1,0.11781911214252867,22,2026-06-16,1,12875,TELETRAVAIL,1129,Sales,2026-06-19
4,2,1,False,3,8,10,4,1,4,0.9316487512751215,1,2026-05-21,0,12876,AUTORISATION,1144,Engineering,2026-05-23
7,0,0,False,3,46,1,2,4,0,0.35376341098430125,24,2026-06-24,1,12877,TELETRAVAIL,1039,Operations,2026-06-26
11,1,0,False,1,26,2,0,5,1,0.17490950217371815,0,2026-06-11,1,12878,AUTORISATION,1034,Support,2026-06-11
8,6,1,True,8,3,6,7,0,3,0.8650743798058742,3,2026-05-26,0,12879,AUTORISATION,1037,Engineering,2026-06-02
5,0,0,False,3,71,0,1,5,0,0.043106567557822606,3,2026-05-22,1,12880,CONGE,1142,Finance,2026-05-24
11,1,0,False,2,48,3,2,8,1,0.2282708051137383,2,2026-05-31,1,12881,TELETRAVAIL,1055,Operations,2026-06-01
11,0,0,False,2,45,1,2,3,1,0.2711435644226383,26,2026-06-12,1,12882,AUTORISATION,1186,Finance,2026-06-13
9,1,1,True,8,47,5,3,6,1,0.5837648474648329,7,2026-06-05,0,12883,CONGE,1044,Engineering,2026-06-12
10,0,0,False,5,87,0,1,3,0,0.2789825012159238,26,2026-06-17,1,12884,CONGE,1188,Sales,2026-06-21
5,0,0,False,3,29,2,1,5,1,0.18122641187193725,20,2026-06-17,1,12885,AUTORISATION,1147,Support,2026-06-19
5,0,0,False,4,54,3,2,7,0,0.3288589690352377,15,2026-06-22,1,12886,TELETRAVAIL,1106,Operations,2026-06-25
8,1,0,False,1,114,3,2,4,0,0.2623901825568224,12,2026-06-30,1,12887,AUTORISATION,1095,Finance,2026-06-30
7,3,2,True,12,6,8,7,0,3,0.8677225035072369,2,2026-05-20,0,12888,TELETRAVAIL,1185,Engineering,2026-05-31
8,5,1,True,8,1,9,7,0,5,0.5875410577282122,6,2026-05-19,0,12889,TELETRAVAIL,1010,Engineering,2026-05-26
10,0,0,False,5,73,1,2,3,0,0.16348919204880735,21,2026-05-23,1,12890,CONGE,1131,Support,2026-05-27
7,0,0,False,3,66,0,2,8,1,0.27303762280155497,7,2026-06-15,1,12891,TELETRAVAIL,1053,Sales,2026-06-17
10,1,0,False,1,114,0,1,5,1,0.09230463376778748,3,2026-07-02,1,12892,AUTORISATION,1107,Engineering,2026-07-02
10,0,0,False,5,19,3,2,5,1,0.19035494060967026,19,2026-06-24,1,12893,TELETRAVAIL,1094,Support,2026-06-28
5,0,0,False,4,117,3,2,8,1,0.3345810481050997,6,2026-06-06,1,12894,CONGE,1053,Support,2026-06-09
11,0,0,False,5,35,3,0,9,0,0.15048848127123926,19,2026-06-10,1,12895,TELETRAVAIL,1151,Operations,2026-06-14
3,2,1,False,12,32,4,5,0,5,0.6349437021171893,3,2026-05-19,0,12896,CONGE,1173,Finance,2026-05-30
6,0,0,False,2,94,0,1,4,1,0.28620005629841067,25,2026-05-23,1,12897,CONGE,1182,Engineering,2026-05-24
7,0,0,False,1,54,1,1,3,0,0.24188325612107053,0,2026-05-31,1,12898,CONGE,1032,Support,2026-05-31
7,1,1,True,6,44,6,1,3,1,0.4239960352515487,0,2026-06-06,1,12899,CONGE,1067,Support,2026-06-11
6,5,1,True,12,7,11,9,2,3,0.693178004795314,3,2026-05-21,0,12900,CONGE,1039,Finance,2026-06-01
11,0,0,False,3,61,2,2,6,0,0.34866550099186977,29,2026-06-29,1,12901,TELETRAVAIL,1102,Finance,2026-07-01
8,6,1,True,12,26,8,5,2,4,0.9133584983226435,5,2026-05-22,0,12902,CONGE,1063,Operations,2026-06-02
7,1,1,True,10,16,5,1,2,1,0.3402913979316254,0,2026-05-28,1,12903,CONGE,1192,Engineering,2026-06-06
7,4,1,False,4,11,8,7,1,5,0.6620801172942884,3,2026-05-19,0,12904,TELETRAVAIL,1133,Sales,2026-05-22
6,0,0,False,5,53,3,1,4,0,0.009801516169627789,14,2026-06-15,1,12905,CONGE,1158,Support,2026-06-19
8,1,0,False,5,38,3,1,5,0,0.26028671842818824,13,2026-06-08,1,12906,TELETRAVAIL,1136,Support,2026-06-12
11,1,0,False,4,54,3,2,8,1,0.345700562067139,29,2026-06-01,1,12907,AUTORISATION,1182,Operations,2026-06-04
6,1,0,True,12,10,6,1,4,3,0.5221343078848171,7,2026-06-07,0,12908,TELETRAVAIL,1155,Sales,2026-06-18
7,6,1,False,12,20,9,2,1,2,0.8503026438073942,5,2026-05-23,0,12909,AUTORISATION,1093,Finance,2026-06-03
6,3,2,True,6,32,11,4,3,5,0.9110196023181352,2,2026-05-25,0,12910,AUTORISATION,1094,Sales,2026-05-30
